2F,2F,1.0,1.0,1.0
2F6,2I6,0.0,0.03917489945888519,0.19960570335388184
2F6,2I7,0.0,0.2706531882286072,0.030645400285720825
2F6,2I8,0.0,-0.6594076156616211,-0.8358637094497681
2F6,2I9,0.0,-0.18317359685897827,-0.563048779964447
2F6,2K1,0.0,-0.45014020800590515,-0.41019541025161743
2F6,2K6,0.0,0.23199689388275146,-0.39209580421447754
2F6,2K7,0.0,0.5022881031036377,-0.1381065994501114
2F6,2L1,0.0,0.0,0.536839485168457
2F6,2L4,0.0,0.0,-0.4258098900318146
2F6,2L5,0.0,0.0,0.962986171245575
2F6,2M3,0.0,0.0,-0.07094249874353409
2F6,2M4,0.0,0.0,0.18225470185279846
2F7,2P1,0.2750661075115204,0.19548089802265167,0.0
2F7,2P5,-0.3409447968006134,0.44266149401664734,0.0
2F7,2D1,0.8821740746498108,0.05723100155591965,0.0
2F7,2D2,-0.057587601244449615,0.9115809202194214,0.0
2F7,2D6,0.3518657982349396,0.022827299311757088,0.0
2F7,2D7,0.8280786275863647,-0.4006730020046234,0.0
2F7,2F2,-0.7131373286247253,0.29921838641166687,0.06713230162858963
2F7,2F9,-0.5539003014564514,-0.13392169773578644,0.02019130066037178
2F7,2F0,-0.6481812000274658,-0.2232028990983963,-0.452861487865448
2F7,2G1,0.07678339630365372,-0.6127846837043762,0.09396559745073318
2F7,2G2,-0.9510282874107361,-0.27090439200401306,-0.401625394821167
2F7,2G7,0.030626000836491585,-0.2444165050983429,0.037479300051927567
2F7,2G8,0.4661206901073456,0.2908022999763489,-0.011151200160384178
2F7,2G9,1.1512739658355713,-0.00653949985280633,0.1991136074066162
2F7,2G0,-0.5223556160926819,-0.8400229215621948,0.5661895871162415
2F7,2H1,0.4062995910644531,-0.3925308883190155,-0.11660829931497574
2F7,2H2,-0.25,0.521492600440979,-0.5822018980979919
2F7,2H8,0.38061490654945374,-0.4698244035243988,-0.3129487931728363
2F7,2H9,1.0666669607162476,0.5038325190544128,0.6942688822746277
2F7,2I1,0.0,0.11293269693851471,-0.18413439393043518
2F7,2I6,0.0,0.04504460096359253,-0.07344420254230499
2F7,2I7,0.0,-0.29045888781547546,0.0704742968082428
2F7,2I8,0.0,0.6731411814689636,0.1130710020661354
2F7,2I9,0.0,-0.7575377821922302,0.2814835011959076
2F7,2K1,0.0,0.2636452913284302,-0.1345607042312622
2F7,2K6,0.0,-0.02334129996597767,0.40306851267814636
2F7,2K7,0.0,0.924075722694397,0.053613100200891495
2F7,2L1,0.0,0.0,-0.030863799154758453
2F7,2L4,0.0,0.0,-0.12891000509262085
2F7,2L5,0.0,0.0,-0.6643639206886292
2F7,2M3,0.0,0.0,-0.032628800719976425
2F7,2M4,0.0,0.0,-0.08382490277290344
2F8,2P2,-0.12598809599876404,0.09848950058221817,0.0
2F8,2P3,-0.2642750144004822,-0.18781200051307678,0.0
2F8,2D3,-0.8571428060531616,0.9175165891647339,0.0
2F8,2D4,-0.45363229513168335,-0.23543480038642883,0.0
2F8,2F3,-0.5020533800125122,-0.5020533800125122,-0.5020533800125122
2F8,2F4,0.43212080001831055,0.1571348011493683,-0.27498599886894226
2F8,2F5,-0.3430677056312561,0.31187981367111206,-0.08396759629249573
2F8,2G3,1.2309770584106445,-0.7223569750785828,0.7833493947982788
2F8,2G4,-0.09003649652004242,-0.46494659781455994,-0.2424059957265854
2F8,2G5,-0.49441319704055786,-0.11605170369148254,0.22473320364952087
2F8,2H3,-0.11372579634189606,-0.13822589814662933,0.16972500085830688
2F8,2H4,-0.5689135193824768,0.4255231022834778,0.09330210089683533
2F8,2H5,-0.44918110966682434,-0.2519763112068176,-0.25783079862594604
2F8,2I2,0.0,0.9414687752723694,1.2792030572891235
2F8,2I3,0.0,-0.483161985874176,0.24618299305438995
2F8,2K2,0.0,-0.4969039857387543,0.426173597574234
2F8,2K3,0.0,-0.43680301308631897,-0.3525905907154083
2F8,2L2,0.0,0.0,-0.6321176290512085
2F8,2M1,0.0,0.0,-0.5699002742767334
2F9,2P2,-0.9528570175170898,-0.6771659851074219,0.0
2F9,2P3,0.04542569816112518,0.20176640152931213,0.0
2F9,2P4,-0.4913538098335266,-0.302183598279953,0.0
2F9,2D4,-0.4961976110935211,-0.2575261890888214,0.0
2F9,2D5,0.5096471905708313,-0.371962308883667,0.0
2F9,2F3,-0.5424376726150513,0.49312520027160645,-0.13276450335979462
2F9,2F4,-0.41864851117134094,0.46652910113334656,-0.16196300089359283
2F9,2F5,0.7053623199462891,0.37628939747810364,-0.6966707706451416
2F9,2F6,0.10249409824609756,0.23294119536876678,-0.20068779587745667
2F9,2F7,-0.5539003014564514,-0.13392169773578644,0.02019130066037178
2F9,2G4,-0.41666659712791443,0.14865989983081818,0.3467366099357605
2F9,2G5,0.21245910227298737,-0.6832153797149658,-0.12331540137529373
2F9,2G6,0.06681530177593231,0.004705000203102827,0.5331208109855652
2F9,2H3,0.7819238901138306,-0.2778018116950989,0.044882599264383316
2F9,2H4,0.034192100167274475,-0.6270800232887268,-0.611219584941864
2F9,2H5,-0.9205664992332458,-0.12577040493488312,-0.3443168103694916
2F9,2H6,0.2597312033176422,-0.5512353181838989,-0.20872069895267487
2F9,2H7,0.7865664958953857,0.18384949862957,0.23035229742527008
2F9,2I3,0.0,-0.10381209850311279,-0.34991970658302307
2F9,2I4,0.0,0.04149410128593445,0.33545759320259094
2F9,2I5,0.0,-0.3629254102706909,0.23012199997901917
2F9,2K2,0.0,-0.29266971349716187,0.7243446111679077
2F9,2K3,0.0,0.6641793847084045,0.574592113494873
2F9,2K4,0.0,-0.6410015821456909,0.3152436912059784
2F9,2K5,0.0,0.06438980251550674,0.309256911277771
2F9,2L2,0.0,0.0,0.31152358651161194
2F9,2L3,0.0,0.0,0.35547590255737305
2F9,2M1,0.0,0.0,-0.3202505111694336
2F9,2M2,0.0,0.0,-0.3343459963798523
2F0,2P3,-0.6813850998878479,0.36317938566207886,0.0
2F0,2P4,0.5669466853141785,0.2618924081325531,0.0
2F0,2D3,0.0,0.49065330624580383,0.0
2F0,2D4,0.4961976110935211,0.0515052005648613,0.0
2F0,2D5,-0.5096471905708313,0.7654157280921936,0.0
2F0,2F4,-0.6077154874801636,0.12277080118656158,0.14874149858951569
2F0,2F5,0.3061861991882324,-0.17010340094566345,-0.49460849165916443
2F0,2F6,0.5124707221984863,0.2950589060783386,-0.4013757109642029
2F0,2F7,-0.6481812000274658,-0.2232028990983963,-0.452861487865448
2F0,2G3,-0.658280611038208,0.0,-0.25318479537963867
2F0,2G4,-0.18333329260349274,-0.5868157148361206,-0.08799529820680618
2F0,2G5,0.04249180108308792,-0.3740229904651642,0.0787435993552208
2F0,2G6,0.12026750296354294,0.9174734950065613,-0.30417320132255554
2F0,2H4,-0.40620189905166626,-0.3836132884025574,0.47843360900878906
2F0,2H5,0.5879747271537781,0.21517020463943481,0.09204509854316711
2F0,2H6,0.9869787096977234,-0.8458750247955322,-0.32798969745635986
2F0,2H7,-0.24720659852027893,-0.523533284664154,-0.13084009289741516
2F0,2I2,0.0,0.3042902946472168,0.0
2F0,2I3,0.0,-0.1517253965139389,-0.2359924018383026
2F0,2I4,0.0,-0.716465413570404,-0.6737341284751892
2F0,2I5,0.0,0.5403556227684021,-0.23012199997901917
2F0,2K2,0.0,-0.204271599650383,0.1075759008526802
2F0,2K3,0.0,-0.5717719197273254,-0.19230769574642181
2F0,2K4,0.0,-0.49855679273605347,0.07186400145292282
2F0,2K5,0.0,-0.4764848053455353,0.7731422781944275
2F0,2L2,0.0,0.0,0.20514969527721405
2F0,2L3,0.0,0.0,-0.2666068971157074
2F0,2M1,0.0,0.0,0.1695442944765091
2F0,2M2,0.0,0.0,-0.20060759782791138
2G1,2P2,0.0,-0.34776028990745544,0.0
2G1,2P3,0.0,-0.23210349678993225,0.0
2G1,2P4,0.0,0.35865479707717896,0.0
2G1,2D3,0.7034158110618591,-0.036691099405288696,-0.6241878271102905
2G1,2D4,-0.39586180448532104,-0.8102744221687317,-0.12012489885091782
2G1,2D5,-0.6709817051887512,0.0,0.21591679751873016
2G1,2F1,-1.1010199785232544,0.6460956931114197,-0.7006490230560303
2G1,2F3,-0.6524562239646912,0.38287150859832764,-0.4151993989944458
2G1,2F4,-0.35533449053764343,0.31694409251213074,0.6654446125030518
2G1,2F5,-0.22165459394454956,0.020811300724744797,0.24955520033836365
2G1,2F6,0.48799219727516174,-0.2230605036020279,-0.08172120153903961
2G1,2F7,-0.07678339630365372,0.6127846837043762,-0.09396559745073318
2G1,2G3,-0.0492262989282608,0.9577981233596802,0.6146575808525085
2G1,2G4,0.7817643880844116,0.32268139719963074,0.042796000838279724
2G1,2G5,0.38924941420555115,0.0,-0.21821780502796173
2G1,2G6,0.318274587392807,0.0,0.4803844094276428
2G1,2H3,0.622092604637146,0.09761349856853485,-0.5548334717750549
2G1,2H4,-0.8133683204650879,0.11951670050621033,-0.17607159912586212
2G1,2H5,0.0,0.5189992785453796,0.06321389973163605
2G1,2H6,-0.8954406976699829,-0.21616140007972717,-0.12286580353975296
2G1,2H7,-0.3873913884162903,0.6920270919799805,-0.2581816017627716
2G1,2I2,-1.0064719915390015,0.7387264966964722,-0.5246496200561523
2G1,2I3,-0.3873913884162903,0.0,0.2776643931865692
2G1,2I4,-0.9393743872642517,0.0,-0.48092880845069885
2G1,2I5,0.3912461996078491,0.0,-0.329914391040802
2G1,2K2,0.0,-0.30894139409065247,1.0313060283660889
2G1,2K3,0.0,-0.12193139642477036,-0.045561499893665314
2G1,2K4,0.0,0.7017003297805786,-0.5618581175804138
2G1,2K5,0.0,-0.9968894720077515,-0.5277112722396851
2G1,2L2,0.0,-0.8578640222549438,-0.21470150351524353
2G1,2L3,0.0,0.0,-0.4405583143234253
2G1,2M1,0.0,0.0,0.4356721043586731
2G1,2M2,0.0,0.0,-0.5154942274093628
2G1,2N1,0.0,0.0,0.9607688784599304
2G2,2P2,0.0,0.14236019551753998,0.0
2G2,2P3,0.0,0.6651023030281067,0.0
2G2,2P4,0.0,-0.515752375125885,0.0
2G2,2D3,0.46537768840789795,-0.19526000320911407,0.2096569985151291
2G2,2D4,0.4030289053916931,-0.2270434945821762,-0.04951860010623932
2G2,2D5,0.28171810507774353,-0.2678127884864807,0.5274456143379211
2G2,2F1,-0.21852940320968628,-1.1284810304641724,-0.588348388671875
2G2,2F3,0.012140500359237194,0.06269340217113495,0.03268599882721901
2G2,2F4,0.4654746949672699,-0.054629601538181305,-0.16275329887866974
2G2,2F5,-0.6421402096748352,0.31718239188194275,0.4359681010246277
2G2,2F6,0.0700932964682579,0.1546557992696762,-0.4288927912712097
2G2,2F7,0.9510282874107361,0.27090439200401306,0.401625394821167
2G2,2G2,-3.640000068116933e-05,1.5300000086426735e-05,3.899999865097925e-05
2G2,2G3,-0.26196879148483276,-0.1945842057466507,0.019355200231075287
2G2,2G4,-0.49591830372810364,-0.13252489268779755,-0.3528325855731964
2G2,2G5,0.3824264109134674,-0.4923659861087799,0.8020989894866943
2G2,2G6,0.7082421779632568,0.9806656241416931,-0.1741901934146881
2G2,2H3,-0.2546617090702057,0.26127269864082336,-0.13977129757404327
2G2,2H4,-0.3919832110404968,0.421514093875885,-0.3597312867641449
2G2,2H5,-0.541602611541748,0.11440099775791168,0.7219147086143494
2G2,2H6,0.8271105289459229,-0.35622289776802063,-0.10317280143499374
2G2,2H7,0.3578299880027771,0.5467522740364075,0.5062916874885559
2G2,2I2,0.33806169033050537,0.02326210029423237,-0.4405583143234253
2G2,2I3,0.5855399966239929,0.8461140990257263,-0.2861509919166565
2G2,2I4,-0.7888106107711792,0.6187719702720642,0.5984249711036682
2G2,2I5,0.32853689789772034,-0.18989630043506622,0.4105161130428314
2G2,2K2,0.0,0.3557814955711365,0.3304283022880554
2G2,2K3,0.0,-0.6757621169090271,-0.6943976283073425
2G2,2K4,0.0,0.11784619837999344,-0.5268465876579285
2G2,2K5,0.0,0.707736074924469,0.2618491053581238
2G2,2L2,0.0,0.47151151299476624,-0.46711239218711853
2G2,2L3,0.0,1.0723350048065186,-0.2993192970752716
2G2,2M1,0.0,0.0,0.10975269973278046
2G2,2M2,0.0,0.0,-1.341897964477539
2G2,2N1,0.0,0.0,-0.32271039485931396
2G3,2S1,0.0,-0.745356023311615,0.0
2G3,2S2,0.0,0.23151059448719025,0.0
2G3,2D1,0.7034158110618591,-0.036691099405288696,-0.6241878271102905
2G3,2D2,0.1326531022787094,0.4886138141155243,-0.05432860180735588
2G3,2D6,0.7481756210327148,-0.00914669968187809,-0.4979296028614044
2G3,2D7,0.15895670652389526,0.22386789321899414,0.22785469889640808
2G3,2F2,0.3535534143447876,0.0,-0.3535534143447876
2G3,2F8,-1.2309770584106445,0.7223569750785828,-0.7833493947982788
2G3,2F0,0.658280611038208,0.0,0.25318479537963867
2G3,2G1,-0.0492262989282608,0.9577981233596802,0.6146575808525085
2G3,2G2,-0.26196879148483276,-0.1945842057466507,0.019355200231075287
2G3,2G7,-0.012271599844098091,0.6916577816009521,0.7048453092575073
2G3,2G9,0.5465598702430725,0.15522439777851105,0.15440140664577484
2G3,2G0,0.14954809844493866,0.5776200890541077,-0.10259950160980225
2G3,2H2,0.5277987122535706,0.0,0.22760780155658722
2G3,2H9,-0.7037314772605896,0.0,0.37934640049934387
2G3,2I1,-1.0064719915390015,0.7387264966964722,-0.5246496200561523
2G3,2I6,-0.8028873205184937,0.847118616104126,-0.31389421224594116
2G3,2I8,-0.6278523802757263,0.6221184730529785,0.1431867927312851
2G3,2I9,-0.5333740711212158,-0.4517120122909546,-0.16354990005493164
2G3,2K1,0.0,0.0,-0.5479375123977661
2G3,2K7,0.0,0.0,-0.3069063127040863
2G3,2L1,0.0,0.5173115134239197,-0.09710240364074707
2G3,2L4,0.0,0.24930870532989502,0.46796730160713196
2G3,2L5,0.0,-0.9279567003250122,0.34225431084632874
2G3,2M4,0.0,0.0,-0.7914376854896545
2G3,2N2,0.0,0.0,0.6946346759796143
2G4,2S2,0.0,-0.28135189414024353,0.0
2G4,2P1,0.0,0.42491820454597473,0.0
2G4,2P5,0.0,-0.6482298970222473,0.0
2G4,2D1,-0.7717416286468506,0.06491140276193619,-0.5689256191253662
2G4,2D2,0.4030289053916931,-0.2270434945821762,-0.04951860010623932
2G4,2D6,0.6156368255615234,0.1252385973930359,0.6051275134086609
2G4,2D7,0.20122720301151276,0.005667999852448702,0.32306039333343506
2G4,2F2,0.4654746949672699,-0.054629601538181305,-0.16275329887866974
2G4,2F8,0.09003649652004242,0.46494659781455994,0.2424059957265854
2G4,2F9,0.41666659712791443,-0.14865989983081818,-0.3467366099357605
2G4,2F0,0.18333329260349274,0.5868157148361206,0.08799529820680618
2G4,2G1,0.7817643880844116,0.32268139719963074,0.042796000838279724
2G4,2G2,-0.49591830372810364,-0.13252489268779755,-0.3528325855731964
2G4,2G7,-0.8611295819282532,-0.25741058588027954,-0.08534850180149078
2G4,2G8,-0.38049009442329407,0.3674046993255615,-0.6190385818481445
2G4,2G9,0.14679209887981415,0.4147511124610901,-0.06906270235776901
2G4,2G0,0.4455251097679138,0.22789789736270905,0.4095650911331177
2G4,2H1,-0.7601168751716614,0.7798492908477783,-0.4171907901763916
2G4,2H2,-0.3919832110404968,0.421514093875885,-0.3597312867641449
2G4,2H8,0.34641021490097046,-0.11149889975786209,-0.7605100274085999
2G4,2H9,0.6057921051979065,0.3612977862358093,-0.3632237911224365
2G4,2I1,-0.2038588970899582,-0.12858609855175018,0.7305833101272583
2G4,2I6,-0.08131150156259537,0.16412200033664703,-0.5828037858009338
2G4,2I7,-0.5825753211975098,-0.962091326713562,0.4745034873485565
2G4,2I8,-0.7948135733604431,0.2730189859867096,-0.12325920164585114
2G4,2I9,0.6772887706756592,0.6290163993835449,-0.06657189875841141
2G4,2K1,0.0,0.3557814955711365,0.3304283022880554
2G4,2K6,0.0,0.366731196641922,0.3254567086696625
2G4,2K7,0.0,0.31759849190711975,0.1652977019548416
2G4,2L1,0.0,0.47151151299476624,-0.46711239218711853
2G4,2L4,0.0,-0.40607959032058716,0.15007750689983368
2G4,2L5,0.0,-0.1879556030035019,0.7365555167198181
2G4,2M3,0.0,0.0,-0.32759079337120056
2G4,2M4,0.0,0.0,-0.44083601236343384
2G4,2N2,0.0,0.0,-0.8441808223724365
2G5,2S2,0.0,-0.3138228952884674,0.0
2G5,2P1,0.0,0.3333333134651184,0.0
2G5,2P5,0.0,0.5641319751739502,0.0
2G5,2D1,0.0,-0.2901293933391571,0.16116459667682648
2G5,2D2,0.968245804309845,0.13636359572410583,0.06312409788370132
2G5,2D6,0.0,0.578607976436615,-0.3214120864868164
2G5,2D7,-0.7182430028915405,0.13908709585666656,0.2311251014471054
2G5,2F2,-0.3195047974586487,0.5999693870544434,-0.4771825075149536
2G5,2F8,0.49441319704055786,0.11605170369148254,-0.22473320364952087
2G5,2F9,-0.21245910227298737,0.6832153797149658,0.12331540137529373
2G5,2F0,-0.04249180108308792,0.3740229904651642,-0.0787435993552208
2G5,2G1,0.38924941420555115,0.0,-0.21821780502796173
2G5,2G2,0.3824264109134674,-0.4923659861087799,0.8020989894866943
2G5,2G7,-0.7762840986251831,0.0,0.43519410490989685
2G5,2G8,-0.5863019227981567,0.6356191039085388,0.4753749966621399
2G5,2G9,0.4116033911705017,0.370561808347702,0.2425197958946228
2G5,2G0,0.7883520722389221,-0.4186820089817047,0.16998440027236938
2G5,2H1,-0.14907120168209076,-0.46781960129737854,-0.26590800285339355
2G5,2H2,-1.0675029754638672,-0.33994171023368835,-0.1932222992181778
2G5,2H8,0.0,0.30203428864479065,-0.6059148907661438
2G5,2H9,0.45425671339035034,-0.21383430063724518,-0.498638391494751
2G5,2I1,-0.25987011194229126,0.2622652053833008,0.0
2G5,2I6,0.5182616114616394,-0.5230382084846497,0.0
2G5,2I7,-1.167006015777588,-0.2190054953098297,-0.6048756837844849
2G5,2I8,0.28369390964508057,-0.39822930097579956,0.3234933912754059
2G5,2I9,-0.005296799819916487,-0.20046040415763855,0.6878358721733093
2G5,2K1,0.0,0.6155107021331787,-0.3151074945926666
2G5,2K6,0.0,0.6344538927078247,-0.4148775041103363
2G5,2K7,0.0,-0.751883327960968,0.07564090192317963
2G5,2L1,0.0,-0.6010615825653076,-0.43875551223754883
2G5,2L4,0.0,-0.28698840737342834,-0.7048336863517761
2G5,2L5,0.0,-0.4791947901248932,0.0552310012280941
2G5,2M3,0.0,0.0,0.41759800910949707
2G5,2M4,0.0,0.0,-0.3576095998287201
2G5,2N2,0.0,0.0,0.5380616784095764
2G6,2S2,0.0,-0.49346381425857544,0.0
2G6,2P1,0.0,-0.45425671339035034,0.0
2G6,2P5,0.0,0.010827899910509586,0.0
2G6,2D1,0.0,-0.2372279018163681,0.3547874093055725
2G6,2D2,0.4398322105407715,0.3097204864025116,0.4992311894893646
2G6,2D6,0.0,-0.0946211963891983,0.1415112018585205
2G6,2D7,0.6776309013366699,0.6481603980064392,-0.24977369606494904
2G6,2F2,0.6842182874679565,-0.3504087030887604,-0.35015618801116943
2G6,2F9,-0.06681530177593231,-0.004705000203102827,-0.5331208109855652
2G6,2F0,-0.12026750296354294,-0.9174734950065613,0.30417320132255554
2G6,2G1,0.318274587392807,0.0,0.4803844094276428
2G6,2G2,0.7082421779632568,0.9806656241416931,-0.1741901934146881
2G6,2G7,0.12694759666919708,0.0,0.19160710275173187
2G6,2G8,0.4503425061702728,-0.15079639852046967,-0.26511070132255554
2G6,2G9,0.7061005234718323,0.32289499044418335,0.03559219837188721
2G6,2G0,0.17236709594726562,-0.40754809975624084,-0.4882464110851288
2G6,2H1,-0.6094493865966797,-0.14712239801883698,-0.08362419903278351
2G6,2H2,0.15000000596046448,-0.02414019964635372,-0.6174572110176086
2G6,2H8,0.49377068877220154,-0.12850959599018097,-0.22442719340324402
2G6,2H9,-0.20000000298023224,0.18105170130729675,-0.7919132709503174
2G6,2I1,-0.5720775127410889,-0.5773503184318542,0.0
2G6,2I6,-0.22818000614643097,-0.23028309643268585,0.0
2G6,2I7,0.07784990221261978,-0.16070599853992462,-0.4438574016094208
2G6,2I8,0.08921760320663452,-0.03683450073003769,0.3458954989910126
2G6,2I9,0.617998480796814,0.44129320979118347,-0.727603018283844
2G6,2K1,0.0,-0.5942913293838501,-0.23122569918632507
2G6,2K6,0.0,-0.6125813722610474,-0.3044368028640747
2G6,2K7,0.0,0.2970862090587616,-0.7612152099609375
2G6,2L1,0.0,-0.44105860590934753,-0.3219585120677948
2G6,2L4,0.0,0.9151893258094788,-0.6797571778297424
2G6,2L5,0.0,0.0,-0.7005642056465149
2G6,2M3,0.0,0.0,0.3064331114292145
2G6,2M4,0.0,0.0,-0.8622164130210876
2G6,2N2,0.0,0.0,-0.3948293924331665
2G7,2P2,0.0,0.38144809007644653,0.0
2G7,2P3,0.0,0.46288639307022095,0.0
2G7,2P4,0.0,0.14305379986763,0.0
2G7,2D3,0.7481756210327148,-0.00914669968187809,-0.4979296028614044
2G7,2D4,0.4360499083995819,0.6463754177093506,0.2395664006471634
2G7,2D5,-0.26762908697128296,0.0,0.08612100034952164
2G7,2F3,-0.8945751190185547,0.5249506235122681,-0.5692750215530396
2G7,2F4,0.12553179264068604,-0.46954870223999023,-0.5849559903144836
2G7,2F5,0.44204801321029663,-0.04150409996509552,-0.4976904094219208
2G7,2F6,0.19464150071144104,-0.08897040039300919,-0.032595500349998474
2G7,2F7,-0.030626000836491585,0.2444165050983429,-0.037479300051927567
2G7,2G3,-0.012271599844098091,0.6916577816009521,0.7048453092575073
2G7,2G4,-0.8611295819282532,-0.25741058588027954,-0.08534850180149078
2G7,2G5,-0.7762840986251831,0.0,0.43519410490989685
2G7,2G6,0.12694759666919708,0.0,0.19160710275173187
2G7,2H3,-0.6823549866676331,-0.10706929862499237,0.6085805892944336
2G7,2H4,0.6065276265144348,-0.17706260085105896,0.002764899982139468
2G7,2H5,0.0,-1.0350450277328491,-0.12606820464134216
2G7,2H6,-0.3571572005748749,-0.08621849864721298,-0.04900649935007095
2G7,2H7,-0.15451569855213165,0.2760232985019684,-0.10297880321741104
2G7,2I2,-0.8028873205184937,0.847118616104126,-0.31389421224594116
2G7,2I3,0.7725787162780762,0.0,-0.5537487864494324
2G7,2I4,-0.3746807873249054,0.0,-0.19182419776916504
2G7,2I5,0.15605320036411285,0.0,-0.13159030675888062
2G7,2K2,0.0,0.4576928913593292,-0.9065656065940857
2G7,2K3,0.0,0.24316920340061188,0.09086360037326813
2G7,2K4,0.0,0.2798815965652466,-0.22410379350185394
2G7,2K5,0.0,-0.3976213037967682,-0.21048399806022644
2G7,2L2,0.0,0.6843386888504028,0.4281814992427826
2G7,2L3,0.0,0.0,-0.1757218986749649
2G7,2M1,0.0,0.0,-0.8688653111457825
2G7,2M2,0.0,0.0,-0.20561109483242035
2G7,2N1,0.0,0.0,0.38321420550346375
2G8,2P2,0.0,0.6666666269302368,0.0
2G8,2P3,0.0,0.5641319751739502,0.0
2G8,2P4,0.0,-0.37242379784584045,0.0
2G8,2D4,-0.9633433222770691,-0.2713463008403778,0.10467410087585449
2G8,2D5,-0.30625981092453003,0.21027010679244995,-0.363746702671051
2G8,2F3,0.7817360162734985,0.18349389731884003,-0.35533449053764343
2G8,2F4,0.21408720314502716,-0.557339072227478,0.5927206873893738
2G8,2F5,-0.21245910227298737,0.6832153797149658,0.12331540137529373
2G8,2F6,-0.36106839776039124,-0.16565200686454773,-0.17158199846744537
2G8,2F7,-0.4661206901073456,-0.2908022999763489,0.011151200160384178
2G8,2G4,-0.38049009442329407,0.3674046993255615,-0.6190385818481445
2G8,2G5,-0.5863019227981567,0.6356191039085388,0.4753749966621399
2G8,2G6,0.4503425061702728,-0.15079639852046967,-0.26511070132255554
2G8,2H3,-0.2981424033641815,-0.9356393218040466,-0.5318160057067871
2G8,2H4,0.8038371801376343,-0.009351699613034725,0.082390196621418
2G8,2H5,0.0,0.30203428864479065,-0.6059148907661438
2G8,2H6,0.5721951723098755,0.12086310237646103,-0.039256200194358826
2G8,2H7,0.24754689633846283,0.0971074029803276,-0.6720529794692993
2G8,2I3,-1.167006015777588,-0.2190054953098297,-0.6048756837844849
2G8,2I4,0.0857527032494545,-0.46025198698043823,0.2654111087322235
2G8,2I5,-0.035715699195861816,0.7815191745758057,0.18207049369812012
2G8,2K2,0.0,-0.6043363809585571,0.13436229526996613
2G8,2K3,0.0,0.6344538927078247,-0.4148775041103363
2G8,2K4,0.0,0.06405620276927948,-0.17353250086307526
2G8,2K5,0.0,-0.18614280223846436,-0.24524550139904022
2G8,2L2,0.0,0.7261649966239929,0.18708589673042297
2G8,2L3,0.0,0.5828760862350464,0.7421916723251343
2G8,2M1,0.0,0.0,0.41759800910949707
2G8,2M2,0.0,0.0,-0.3058767020702362
2G8,2N1,0.0,0.0,0.35082319378852844
2G9,2P3,0.0,-0.2923538088798523,0.0
2G9,2P4,0.0,0.05505729839205742,0.0
2G9,2D3,-0.5444896817207336,0.40738171339035034,0.22299779951572418
2G9,2D4,-0.2839967906475067,0.586118221282959,0.4235512912273407
2G9,2D5,0.9610022902488708,-0.5442752242088318,-0.5500509142875671
2G9,2F4,-0.23870590329170227,0.33618319034576416,0.0324581004679203
2G9,2F5,0.7349684238433838,0.20545129477977753,0.2780076861381531
2G9,2F6,-0.6187942028045654,-0.6781120896339417,-0.7298945784568787
2G9,2F7,-1.1512739658355713,0.00653949985280633,-0.1991136074066162
2G9,2G3,0.5465598702430725,0.15522439777851105,0.15440140664577484
2G9,2G4,0.14679209887981415,0.4147511124610901,-0.06906270235776901
2G9,2G5,0.4116033911705017,0.370561808347702,0.2425197958946228
2G9,2G6,0.7061005234718323,0.32289499044418335,0.03559219837188721
2G9,2H4,0.23452070355415344,-0.26762908697128296,0.18806040287017822
2G9,2H5,0.9258201122283936,-0.5978493094444275,0.48696470260620117
2G9,2H6,-0.6797999739646912,0.09351590275764465,-0.2373080998659134
2G9,2H7,-0.761198878288269,-0.32757478952407837,0.8449795842170715
2G9,2I2,0.3595731854438782,0.18556739389896393,-0.29286989569664
2G9,2I3,-0.38924941420555115,-0.24641600251197815,0.06340820342302322
2G9,2I4,0.6801927089691162,-0.08041249960660934,-0.46908000111579895
2G9,2I5,-1.4065059423446655,-0.01803389936685562,0.5220236778259277
2G9,2K2,0.0,0.6259145140647888,0.41919630765914917
2G9,2K3,0.0,-0.024503299966454506,-0.20219489932060242
2G9,2K4,0.0,-0.25740501284599304,-0.061682600528001785
2G9,2K5,0.0,-0.3490670919418335,-0.675925076007843
2G9,2L2,0.0,0.219412699341774,-0.16343280673027039
2G9,2L3,0.0,-0.5091835260391235,0.08942849934101105
2G9,2M1,0.0,0.0,0.07296030223369598
2G9,2M2,0.0,0.0,-0.8229913711547852
2G9,2N1,0.0,0.0,-0.34324508905410767
2G0,2P3,0.0,0.45329371094703674,0.0
2G0,2P4,0.0,-0.9545487761497498,0.0
2G0,2D3,0.6331722140312195,0.11146660149097443,0.24079540371894836
2G0,2D4,-0.32402101159095764,-0.12871049344539642,0.20853489637374878
2G0,2D5,0.7864974737167358,-0.2602672874927521,0.4004569947719574
2G0,2F4,0.370112806558609,-0.5212510824203491,-0.17686040699481964
2G0,2F5,0.3107908070087433,0.532540500164032,0.2716701924800873
2G0,2F6,0.641552209854126,0.19332389533519745,0.5159335732460022
2G0,2F7,0.5223556160926819,0.8400229215621948,-0.5661895871162415
2G0,2G3,0.14954809844493866,0.5776200890541077,-0.10259950160980225
2G0,2G4,0.4455251097679138,0.22789789736270905,0.4095650911331177
2G0,2G5,0.7883520722389221,-0.4186820089817047,0.16998440027236938
2G0,2G6,0.17236709594726562,-0.40754809975624084,-0.4882464110851288
2G0,2G0,9.499999578110874e-06,8.89999955688836e-06,6.000000212225132e-07
